timestamp,latitude,longitude,altitude,nic,nac_p,gpsOkBefore,callsign,aircraft_type,radio_horizon
4/9/2024 20:15,38.355412,26.402355,18575,0,0,0,,B738,881714.679
4/9/2024 20:26,40.035645,40.9505,36000,0,0,0,FDB14Q,B38M,1227481.373
4/9/2024 20:41,36.55275,25.078182,23600,0,0,0,EZY523W,A320,993847.2981
4/9/2024 21:29,38.80455,26.464294,44750,0,0,0,,CL35,1368548.458
4/9/2024 21:32,36.495975,25.036322,25725,0,0,0,,B738,1037627.209
4/9/2024 21:56,41.110142,33.842323,37000,0,0,0,,B77L,1244412.95
4/9/2024 22:08,40.689915,28.58449,10400,0,0,0,,A320,659751.4138
4/9/2024 22:11,33.765244,24.702478,42025,0,0,0,PLM173P,A333,1326225.949
4/9/2024 22:17,29.0327,35.203681,39975,0,9,0,N558GA,GLF5,1293474.574
4/9/2024 22:26,33.732265,24.73772,39000,0,0,0,TAR695,A320,1277603.119
4/9/2024 22:33,31.769808,36.112114,5800,0,0,0,,E75S,492694.4347
4/9/2024 22:42,37.20108,33.343856,35000,0,0,0,QTR418,A332,1210312.955
4/9/2024 22:53,41.580322,32.548744,38975,0,0,0,,B788,1277193.565
4/9/2024 22:54,36.388721,25.039478,20450,0,0,0,AEE127,A320,925146.0866
4/9/2024 22:57,30.084183,31.351587,38000,0,0,0,ABY865,A320,1261117.227
4/9/2024 23:09,39.492546,27.235901,37000,0,0,0,BAW639A,A21N,1244412.95
4/9/2024 23:12,33.658035,24.81649,39000,0,0,0,CFG2282,A339,1277603.119
4/9/2024 23:15,34.587894,24.79414,37025,0,0,0,LWA100,A319,1244833.289
4/9/2024 23:20,32.761322,29.805524,39025,0,0,1712697568,BAW4TH,A20N,1278012.542
4/9/2024 23:21,29.042542,35.052725,40000,6,6,0,UAE29N,A388,1293878.974
4/9/2024 23:26,40.720505,34.800659,40950,0,0,0,QQE708,GL5T,1309153.626
4/9/2024 23:38,32.943064,29.606641,39000,4,6,0,AFR570,B789,1277603.119
4/9/2024 23:54,42.012955,36.348579,34975,0,0,0,KLM807,B789,1209880.624
4/10/2024 0:12,42.041047,36.325783,39000,0,0,0,HKC365,A332,1277603.119
4/10/2024 0:15,33.80479,24.660187,31000,0,0,0,AFR642,B77W,1139054.507
4/10/2024 0:18,42.225494,33.489887,37000,0,0,0,EVE763,A359,1244412.95
4/10/2024 0:20,41.939117,36.826734,33000,0,0,0,KAL908,B77W,1175223.94
4/10/2024 0:26,41.731614,36.645983,31225,4,9,0,AZG290,B744,1143180.699
4/10/2024 0:27,34.646224,30.197926,37000,2,8,0,UAE96,B77W,1244412.95
4/10/2024 0:35,37.078252,32.168685,37050,0,0,0,SDR20KL,A319,1245253.486
4/10/2024 0:44,41.259888,35.727234,45000,0,8,0,N888DQ,GA6C,1372365.895
4/10/2024 0:45,32.316742,30.224982,33875,0,8,0,DLH586,A21N,1190702.627
4/10/2024 0:53,29.095381,36.479187,38175,6,0,0,ETH428,B38M,1264017.78
4/10/2024 0:57,36.973099,30.805,3650,0,0,0,,A20N,390849.9783
4/10/2024 0:59,35.966721,30.828838,39000,0,0,0,THY96,A333,1277603.119
4/10/2024 0:59,42.032667,36.268488,39025,0,0,0,SIA21,A359,1278012.542
4/10/2024 1:00,41.97226,36.627544,35000,0,0,0,DLH726,A359,1210312.955
4/10/2024 1:14,35.723969,30.947399,35000,0,0,0,THY144,A21N,1210312.955
4/10/2024 1:14,40.34054,36.507381,39000,0,0,0,DLH772,A359,1277603.119
4/10/2024 1:42,33.544193,44.629669,32625,0,0,0,HGO311,B744,1168527.453
4/10/2024 1:51,33.818253,35.490829,33000,0,0,0,SWR176,B77W,1175223.94
4/10/2024 1:51,40.513824,40.926636,35000,0,0,0,DLH1560,A320,1210312.955
4/10/2024 1:53,33.80127,44.714634,34000,0,0,0,QTR40P,B38M,1192897.473
4/10/2024 2:00,33.329269,25.165613,41000,0,0,0,,A332,1309952.621
4/10/2024 2:00,38.998577,26.825623,19025,0,0,0,TB21071,,892331.0242
4/10/2024 2:00,38.217407,27.895632,13325,0,0,0,IRB9740,A306,746787.8934
4/10/2024 2:00,37.584694,30.271095,35500,0,0,0,THY646,B38M,1218927.391
4/10/2024 2:00,37.334011,30.612568,28050,0,0,0,THY7XL,A320,1083502.937
4/10/2024 2:00,36.718689,30.801258,33050,0,0,0,THY6GZ,A21N,1176113.925
4/10/2024 2:00,38.951004,32.811523,35000,0,0,0,CPN7912,B735,1210312.955
4/10/2024 2:00,41.290066,33.389072,35000,0,0,0,QTR8017,B77L,1210312.955
4/10/2024 2:05,33.578018,44.607296,32675,0,0,0,,A21N,1169422.534
4/10/2024 2:09,33.446106,44.656452,32000,0,0,0,GFA174,A21N,1157280.536
4/10/2024 2:17,38.788208,26.483032,37000,0,0,0,,B738,1244412.95
4/10/2024 2:17,32.91555,44.554718,31975,0,0,0,,A20N,1156828.385
4/10/2024 2:18,28.627671,33.535551,36000,0,0,0,ETH706,A359,1227481.373
4/10/2024 2:26,28.434082,33.805196,40000,0,0,0,ETH726,A359,1293878.974
4/10/2024 2:30,41.522316,34.057873,28000,0,0,0,THY3VX,A321,1082536.817
4/10/2024 2:32,33.455154,44.663048,40000,6,0,0,QTR50J,B788,1293878.974
4/10/2024 2:47,39.099564,34.371983,25100,0,0,0,,B738,1024944.904
4/10/2024 2:47,39.60228,42.257359,38000,0,0,0,,B788,1261117.227
4/10/2024 2:53,41.026485,29.172258,7400,0,0,0,AFL531,B738,556518.3896
4/10/2024 3:02,40.373732,38.265818,36000,6,7,0,BRU8151,B738,1227481.373
4/10/2024 3:03,33.686409,44.594707,36000,0,0,0,,B77W,1227481.373
4/10/2024 3:05,39.569916,42.35104,36000,0,0,0,,A359,1227481.373
4/10/2024 3:12,41.685471,38.49884,40000,0,0,1712711380,HVN11,A359,1293878.974
4/10/2024 3:15,39.654373,42.1054,34000,0,0,0,,B77W,1192897.473
4/10/2024 3:17,41.682404,38.531113,38000,0,0,1712711672,HVN19,A359,1261117.227
4/10/2024 3:17,39.558788,42.378906,34000,0,0,0,,B77W,1192897.473
4/10/2024 3:21,41.783752,33.277962,28000,0,0,0,THY70,B77W,1082536.817
4/10/2024 3:21,39.586807,42.302139,30000,0,0,0,AIC119,B77L,1120532.061
4/10/2024 3:23,33.818292,35.490818,19100,0,0,0,SVA628,A320,894088.1595
4/10/2024 3:30,40.67157,38.790833,32000,0,9,0,AIC191,B77W,1157280.536
4/10/2024 3:33,41.425999,30.047544,28725,0,0,0,TCMFY,H25B,1096462.236
4/10/2024 3:36,29.071106,35.90126,36000,0,0,0,ETD417,B789,1227481.373
4/10/2024 3:41,40.048797,40.908217,40000,6,6,0,SIA352,A359,1293878.974
4/10/2024 3:45,40.132324,37.761047,36000,0,0,0,ETD3PA,A35K,1227481.373
4/10/2024 3:47,38.88945,26.379009,44975,0,0,0,VJT401,CL35,1371984.629
4/10/2024 3:47,39.625546,42.190369,38000,0,0,0,,A359,1261117.227
4/10/2024 3:50,39.789175,36.981812,40000,0,0,0,THA900,A359,1293878.974
4/10/2024 3:51,41.838358,37.952398,39900,0,0,1712713619,CPA383,A35K,1292260.613
4/10/2024 3:53,41.833936,38.056704,38000,0,0,1712713641,CPA289,A35K,1261117.227
4/10/2024 3:57,41.454674,33.834888,32025,0,0,0,MFX7609,B763,1157732.511
4/10/2024 3:59,41.6859,38.441162,36000,0,0,1712714190,DLH727,A359,1227481.373
4/10/2024 4:02,37.150452,29.089928,20375,0,0,0,TKJ95H,A21N,923448.0501
4/10/2024 4:05,40.034506,40.955596,38000,6,7,0,SIA328,A359,1261117.227
4/10/2024 4:08,41.686598,38.422128,38000,0,0,1712714725,CPA315,A359,1261117.227
4/10/2024 4:15,36.997002,30.8062,4175,0,0,0,SXS8CN,B738,418015.0323
4/10/2024 4:18,40.117447,40.682129,34000,0,0,0,THA910,B77W,1192897.473
4/10/2024 4:27,39.69854,41.975952,36000,0,0,0,VTANO,B788,1227481.373
4/10/2024 4:32,40.783173,39.435608,38000,0,0,0,WZZ47SM,A320,1261117.227
4/10/2024 4:38,33.453693,25.585253,34000,0,0,0,,A320,1192897.473
4/10/2024 4:39,33.788452,24.677696,39000,0,0,0,,A333,1277603.119
4/10/2024 4:39,40.078995,35.219421,38000,0,0,0,THY1MW,A333,1261117.227
4/10/2024 4:41,39.57637,42.332829,34000,0,0,0,,B77W,1192897.473
4/10/2024 4:45,40.681686,39.008057,34000,0,0,0,AFL428,B738,1192897.473
4/10/2024 4:51,32.980583,44.494404,42975,0,0,0,N98WG,,1341132.239
4/10/2024 4:54,40.209732,32.160889,24000,0,0,0,PGT66TJ,A20N,1002234.344
4/10/2024 4:54,40.354935,33.371582,35000,0,0,0,,SU95,1210312.955
4/10/2024 5:00,33.399509,25.628132,36000,0,0,0,,A333,1227481.373
4/10/2024 5:06,39.553162,27.157486,37000,0,0,0,PGT70CL,A20N,1244412.95
4/10/2024 5:15,40.269928,27.938965,35000,0,0,0,MGH932,B739,1210312.955
4/10/2024 5:17,41.682594,38.54879,38000,0,0,1712718890,CAL075,AT75,1261117.227
4/10/2024 5:18,41.685155,38.520047,40000,0,0,1712718978,CAL067,A359,1293878.974
4/10/2024 5:32,33.77417,24.691998,42125,0,0,0,SZN409,A339,1327802.912
4/10/2024 9:03,33.416172,25.073603,36975,0,0,0,,A20N,1243992.469
4/10/2024 9:03,35.623123,25.295105,7450,0,0,0,BEL4JK,A320,558395.3541
4/10/2024 9:03,38.257507,27.074286,37000,0,0,0,,B38M,1244412.95
4/10/2024 9:03,37.542377,29.195629,30475,0,0,0,,FA8X,1129368.101
4/10/2024 9:03,36.8922,30.7938,33975,0,0,0,,A20N,1192458.827
4/10/2024 9:03,36.9156,30.7992,450,0,0,0,,A320,137236.5895
4/10/2024 9:03,37.950687,30.811575,27850,0,0,0,SXS1TA,B738,1079633.271
4/10/2024 9:03,40.975979,31.704296,39025,0,0,0,VJH772,E35L,1278012.542
4/10/2024 9:03,33.845169,31.76069,37000,5,9,0,AEE4098,A320,1244412.95
4/10/2024 9:03,34.776993,32.798001,22125,6,8,0,WZZ91DK,A320,962288.5086
4/10/2024 9:03,31.692856,34.813843,1175,6,8,0,N,B407,221759.6836
4/10/2024 9:03,33.348175,41.667408,41025,0,0,0,,GLF5,1310351.936
4/10/2024 9:03,35.447296,43.51556,36050,0,0,0,QTR85Y,A320,1228333.494
4/10/2024 9:04,33.853912,28.220457,34775,0,0,0,,B744,1206416.391
4/10/2024 9:04,40.048424,34.880844,36000,0,0,0,THY47G,B77W,1227481.373
4/10/2024 9:04,32.972305,44.494518,34025,0,0,0,KNE214,A20N,1193335.957
4/10/2024 9:06,37.4328,25.53544,29275,0,0,0,BCS4MP,A306,1106909.492
4/10/2024 9:06,40.605698,37.212402,34000,0,9,0,UAE65U,B77W,1192897.473
4/10/2024 9:09,40.877473,38.035043,32000,0,0,0,ABY710,A21N,1157280.536
4/10/2024 9:13,36.890701,30.8015,34000,0,0,0,,AAT3,1192897.473
4/10/2024 9:15,40.831375,29.093323,1350,0,0,0,TCSKN,,237700.7457
4/10/2024 9:18,40.000259,41.798828,33075,1,0,0,THY6TH,A321,1176558.664
4/10/2024 9:22,28.956329,35.386318,31975,0,0,0,,B789,1156828.385
4/10/2024 9:22,33.818253,35.490829,24175,0,0,0,UAE26K,B77W,1005881.687
4/10/2024 9:25,28.827255,33.005676,28300,0,0,0,BUC8367,A320,1088320.67
4/10/2024 9:28,36.174042,34.490948,35000,0,0,0,AHY021,A320,1210312.955
4/10/2024 9:29,34.521423,44.696812,34500,0,0,0,QTR6Y,A35K,1201636.765
4/10/2024 9:30,36.790932,25.100079,11425,0,0,0,,A320,691499.331
4/10/2024 9:30,35.180923,44.256348,39525,0,0,0,KAC118,B77W,1286173.624
4/10/2024 9:33,36.537502,25.044796,24975,0,0,0,AEE3IR,A321,1022389.565
4/10/2024 9:36,36.893002,30.795799,625,0,0,0,,A20N,161734.8718
4/10/2024 9:37,32.676865,33.379596,40000,0,0,0,QTR9T,A332,1293878.974
4/10/2024 9:37,33.480602,44.652248,36000,0,0,0,BAW109,B772,1227481.373
4/10/2024 9:42,39.95636,40.674805,36000,0,7,0,UZB277,A320,1227481.373
4/10/2024 9:42,32.855484,44.574776,32550,0,0,0,QTR891,B77W,1167183.545
4/10/2024 9:50,40.815308,28.890686,39025,0,0,0,,A320,1278012.542
4/10/2024 9:51,33.659969,44.649868,37975,0,0,0,,B789,1260702.317
4/10/2024 9:54,33.509995,44.6469,37975,0,0,0,,B788,1260702.317
4/10/2024 10:04,32.90424,44.566151,34000,0,0,0,KAC786,B77W,1192897.473
4/10/2024 10:06,41.394562,34.497383,36000,0,0,0,,A21N,1227481.373
4/10/2024 10:08,33.818199,35.490875,32000,0,0,0,WAZ68HN,A321,1157280.536
4/10/2024 10:10,38.253616,25.990263,35025,0,0,0,,A320,1210745.133
4/10/2024 10:10,34.785089,31.696987,21000,6,7,0,RYR636,,937504.384
4/10/2024 10:12,34.759765,33.550014,4875,6,9,0,WZZ481,A21N,451700.9146
4/10/2024 10:15,33.867079,35.647831,36000,0,0,0,KAC501,A20N,1227481.373
4/10/2024 10:31,37.389919,25.372507,25950,0,0,0,AEE283,A320,1042155.059
4/10/2024 10:36,33.762589,24.704832,41000,0,0,0,,A332,1309952.621
4/10/2024 10:36,41.404537,34.363255,34000,0,0,0,,A321,1192897.473
4/10/2024 10:36,34.450844,44.706688,33300,0,0,0,ABY357,A320,1180553.781
4/10/2024 10:38,28.47258,33.754067,38000,0,0,0,SVA239,A333,1261117.227
4/10/2024 10:41,36.063879,30.813144,41000,0,0,0,TCCKD,GLF4,1309952.621
4/10/2024 10:46,40.135338,37.753892,36000,6,9,0,TKJ3RK,B738,1227481.373
4/10/2024 10:48,29.025238,35.885521,35975,0,0,0,ETD407,B789,1227055.09
4/10/2024 10:48,32.000753,36.037623,11350,0,0,0,RJA101,A320,689225.9024
4/10/2024 10:48,29.816941,32.228555,28000,0,9,0,CTM2088,C30J,1082536.817
4/10/2024 10:51,31.290253,38.391994,31575,6,0,0,,A20N,1149569.783
4/10/2024 10:56,30.084197,31.351575,9950,0,9,0,ETD593,A321,645320.1117
4/10/2024 10:58,41.387375,34.630032,40000,0,0,0,,B738,1293878.974
4/10/2024 11:07,33.788918,44.707775,34450,0,0,0,,B748,1200765.698
4/10/2024 11:17,40.873077,39.486267,36000,0,0,1712739804,AFL400,B738,1227481.373
4/10/2024 11:24,31.644974,37.41798,29050,0,6,0,JZR252,A320,1102647.579
4/10/2024 11:33,40.914185,29.35144,2000,0,0,0,,A20N,289320.1341
4/10/2024 11:37,41.811722,33.3279,25825,0,0,0,THY5GR,B39M,1039642.021
4/10/2024 11:39,39.624195,27.071655,35000,0,0,0,AUA837,A320,1210312.955
4/10/2024 11:40,37.831188,34.689988,36000,4,6,0,SBI3745,B738,1227481.373
4/10/2024 11:46,35.949267,31.030708,39000,0,0,0,BAW402,A21N,1277603.119
4/10/2024 11:51,28.748108,33.136826,34000,0,0,1712742614,SVR798,A321,1192897.473
4/10/2024 11:54,33.339478,25.674994,38000,0,0,0,,B77W,1261117.227
4/10/2024 11:58,41.680546,38.608129,40000,6,6,0,CPA257,A359,1293878.974
4/10/2024 12:01,36.768585,25.091839,10800,0,0,0,TVF50LL,B738,672319.2367
4/10/2024 12:01,41.122618,39.232927,37000,4,8,0,TUA445,B738,1244412.95
4/10/2024 12:05,30.084244,31.351575,24775,0,0,0,AFL734,A333,1018287.685
4/10/2024 12:14,31.437937,42.373497,33000,0,0,0,,A320,1175223.94
4/10/2024 12:15,39.195496,42.661194,43000,0,0,0,,GL5T,1341522.273
4/10/2024 12:18,38.200954,25.964693,39000,0,0,0,,A333,1277603.119
4/10/2024 12:21,40.325178,38.14347,36000,0,9,0,UAE6H,B77W,1227481.373
4/10/2024 12:28,40.106243,36.570053,39000,0,0,0,QTR8226,B77L,1277603.119
4/10/2024 12:39,33.756748,24.71117,39000,0,0,0,IBE6701,A332,1277603.119
4/10/2024 12:43,40.771225,28.91449,37000,0,0,0,,A320,1244412.95
4/10/2024 12:48,33.327026,44.627136,33975,0,0,0,,A310,1192458.827
4/10/2024 12:51,38.17923,25.864328,39000,0,0,0,,A359,1277603.119
4/10/2024 12:51,40.494049,35.321899,39025,0,0,0,QTR742,A35K,1278012.542
4/10/2024 12:55,33.219723,25.769049,36000,0,0,0,,B77W,1227481.373
4/10/2024 13:11,35.543747,31.139545,35000,0,0,0,DLH1768,A21N,1210312.955
4/10/2024 13:15,39.998383,41.778072,47000,0,0,0,VAJ91B,GLEX,1402531.386
4/10/2024 13:24,41.684326,38.495282,40000,0,0,0,AAR541,A359,1293878.974
4/10/2024 13:27,38.865601,26.404387,21725,0,0,0,ASL67D,A319,953550.18
4/10/2024 13:27,40.176628,27.834299,37000,0,0,0,,B738,1244412.95
4/10/2024 13:30,39.546265,27.156799,37025,0,0,0,,A20N,1244833.289
4/10/2024 13:30,41.859055,31.547304,35000,0,0,0,,A332,1210312.955
4/10/2024 13:32,41.141842,29.410027,9850,0,0,0,BTI6RZ,BCS3,642069.108
4/10/2024 13:35,41.368506,37.146898,31000,0,0,0,SIA7363,B744,1139054.507
4/10/2024 13:39,41.772675,31.862288,38975,0,0,0,,B752,1277193.565
4/10/2024 13:39,33.495079,44.656788,43000,0,0,0,VJT119,GLEX,1341522.273
4/10/2024 13:41,32.028397,44.227661,6675,0,0,0,,B733,528553.9161
4/10/2024 13:43,31.40126,36.103498,12550,0,8,0,RJA167,B788,724745.4922
4/10/2024 13:45,41.104092,29.411524,31000,0,0,0,NCA049,B748,1139054.507
4/10/2024 13:51,33.71397,24.761009,41000,0,0,0,T7MID,,1309952.621
4/10/2024 13:53,36.289425,24.94697,20200,0,0,0,,A20N,919473.7702
4/10/2024 14:00,39.983158,32.587322,4125,0,0,0,,EC35,415504.4088
4/10/2024 14:01,41.680389,38.613947,40000,0,0,0,AAR501,A359,1293878.974
4/10/2024 14:04,39.772202,27.355419,37000,0,0,0,,B738,1244412.95
4/10/2024 14:06,35.859282,30.83576,37000,0,0,0,EXS1495,B738,1244412.95
4/10/2024 14:08,38.860382,26.404028,45000,0,0,0,CMD453,GLF6,1372365.895
4/10/2024 14:09,35.865143,30.864716,37025,0,0,0,EXS4KU,A21N,1244833.289
4/10/2024 14:12,33.811077,24.653721,37000,0,0,0,,A320,1244412.95
4/10/2024 14:14,33.785797,24.6805,39000,0,0,0,SVA2096,B77W,1277603.119
4/10/2024 14:16,33.707932,24.763519,40975,0,0,0,,B789,1309553.185
4/10/2024 14:21,36.920719,35.718643,6450,0,0,0,,K35R,519569.3423
4/10/2024 14:30,33.496429,44.641598,38575,0,0,0,UAE70M,A388,1270622.751
4/10/2024 14:33,33.780075,24.686728,38050,0,0,0,ABD323,B744,1261946.637
4/10/2024 14:33,41.837288,31.62785,31000,0,0,0,9HWDS,A21N,1139054.507
4/10/2024 14:33,41.078064,40.040283,32025,0,0,1712752369,KZR921,A21N,1157732.511
4/10/2024 14:33,33.39212,44.672058,38000,0,0,0,,B789,1261117.227
4/10/2024 14:38,41.855118,31.563658,31000,0,0,0,,B77W,1139054.507
4/10/2024 14:51,40.092361,27.767212,35000,0,0,0,AUA312C,A321,1210312.955
4/10/2024 14:51,40.989199,36.40557,39000,0,8,0,JAL42,B788,1277603.119
4/10/2024 14:54,33.481392,44.655388,34475,0,0,0,,B77W,1201201.31
4/10/2024 14:55,33.729401,35.471434,17625,0,0,0,KNE552,A20N,858871.5613
4/10/2024 15:12,40.217129,27.812077,39000,0,0,0,LOT3MH,B38M,1277603.119
4/10/2024 15:13,41.843262,31.605543,35000,0,0,0,LGL9009,B38M,1210312.955
4/10/2024 15:15,33.383194,44.662884,35975,0,0,0,QTR1007,B789,1227055.09
4/10/2024 15:16,41.104835,39.489046,33000,0,0,0,CAL062,B77W,1175223.94
4/10/2024 15:17,40.173523,27.835632,37000,0,0,0,EXS78GT,B738,1244412.95
4/10/2024 15:19,35.918869,30.995003,33000,5,8,0,EXS67K,B738,1175223.94
4/10/2024 15:24,37.665894,25.486879,37000,0,0,0,BAW3LB,A21N,1244412.95
4/10/2024 15:29,33.753616,24.714642,45000,0,0,0,VJT813,GLEX,1372365.895
4/10/2024 15:48,40.376292,36.515871,38350,0,0,0,SWR146,A333,1266911.692
4/10/2024 15:57,33.759544,24.708424,37000,0,0,0,KLM643,B78X,1244412.95
4/10/2024 16:00,29.139932,32.811908,35150,0,0,0,KNE577,A20N,1212903.71
4/10/2024 16:00,40.460691,41.159904,36000,0,0,0,TVF77SK,B738,1227481.373
4/10/2024 16:02,38.245468,25.903833,37000,0,0,0,TOM4DB,B38M,1244412.95
4/10/2024 16:03,32.852142,44.547142,36000,0,0,0,,A20N,1227481.373
4/10/2024 16:13,35.659107,30.685399,37000,6,7,0,TVF53EB,B738,1244412.95
4/10/2024 16:17,33.90303,44.725063,40725,0,0,0,UAE9LT,A388,1305552.096
4/10/2024 16:18,34.998159,31.241798,23825,0,0,0,EXS5MY,B738,998573.6792
4/10/2024 16:22,29.051809,35.312374,32000,0,0,0,UPS9,B748,1157280.536
4/10/2024 16:27,35.731077,30.877075,35000,6,0,0,EZY68PK,A320,1210312.955
4/10/2024 16:31,33.810059,24.654274,37000,0,0,0,VJH767,E35L,1244412.95
4/10/2024 16:31,39.749466,27.266724,34000,0,0,0,THY1ML,B738,1192897.473
4/10/2024 16:40,41.997803,36.44215,34975,0,6,0,KLM867,B789,1209880.624
4/10/2024 16:48,33.46312,44.660961,40000,0,0,0,QTR965,A359,1293878.974
4/10/2024 16:54,39.82045,37.034016,36000,0,0,0,MRJ4807,A310,1227481.373
4/10/2024 16:55,36.584839,25.073204,27900,0,0,0,,A20N,1080601.986
4/10/2024 17:03,33.883045,44.71241,38000,0,0,0,,B789,1261117.227
4/10/2024 17:06,35.914027,30.939954,37025,4,7,0,WZZ82BY,A321,1244833.289
4/10/2024 17:07,38.229767,25.913105,37000,0,0,0,,B38M,1244412.95
4/10/2024 17:10,29.012558,32.9902,34000,0,0,0,KNE569,A20N,1192897.473
4/10/2024 17:12,37.867722,33.588653,39000,0,0,0,QTR9E,A333,1277603.119
4/10/2024 17:12,30.084229,31.351587,36000,0,0,0,,B77W,1227481.373
4/10/2024 17:12,41.022537,39.499695,34000,0,0,0,EVA067,B77W,1192897.473
4/10/2024 17:16,36.437832,25.070976,39000,0,0,0,EZY84RF,A20N,1277603.119
4/10/2024 17:20,39.624847,27.070435,39000,0,0,0,JAF84M,B38M,1277603.119
4/10/2024 17:21,35.795792,31.06945,32075,6,8,0,EZY79PF,A320,1158635.931
4/10/2024 17:31,39.206543,42.600262,38350,0,0,0,,A343,1266911.692
4/10/2024 17:34,37.256378,25.323019,4775,0,0,0,TVF41TP,B738,447044.0798
4/10/2024 17:42,39.607269,27.091509,37000,0,0,0,,A320,1244412.95
4/10/2024 17:46,40.119003,27.864136,35000,0,0,0,RYR594J,A320,1210312.955
4/10/2024 17:47,39.601803,27.098694,39000,0,0,0,PHPNX,B738,1277603.119
4/10/2024 17:48,33.788872,24.676895,37000,0,0,0,QTR773,B77L,1244412.95
4/10/2024 17:51,40.056897,40.93381,36000,6,7,0,VSV495,B738,1227481.373
4/10/2024 17:55,38.914413,26.47644,20925,0,0,0,,A20N,935828.7716
4/10/2024 17:57,41.815502,32.699913,42975,0,0,0,VCJ94U,GLEX,1341132.239
4/10/2024 18:00,38.207336,25.922943,38025,0,0,0,,A320,1261532
4/10/2024 18:01,33.771507,24.695606,33000,0,0,0,UAE9746,B77L,1175223.94
4/10/2024 18:06,38.879974,26.383905,18350,0,0,0,,B38M,876358.2798
4/10/2024 18:28,29.077085,36.104683,40000,0,0,0,,GLEX,1293878.974
4/10/2024 18:31,42.056534,36.061062,39000,0,0,0,DLH718,A359,1277603.119
4/10/2024 18:33,37.206364,25.328144,37000,0,0,0,,B38M,1244412.95
4/10/2024 18:35,39.205627,42.3022,35000,0,0,0,THY236,A332,1210312.955
4/10/2024 19:00,39.598728,27.159607,36975,0,0,0,,A320,1243992.469
4/10/2024 19:15,38.846054,26.414715,37000,0,0,0,TOM442,B738,1244412.95
4/10/2024 19:49,30.084197,31.351575,32025,0,0,0,,A321,1157732.511
4/10/2024 19:50,33.774536,24.692276,39000,0,0,0,,B738,1277603.119
4/10/2024 19:52,41.955368,33.682583,30000,0,0,0,KMF9909,B733,1120532.061
4/10/2024 19:53,33.793758,44.715271,34475,0,0,0,,B38M,1201201.31
4/10/2024 20:19,40.861725,29.132446,16025,6,0,0,THY8ZU,A333,818959.9787
4/10/2024 20:21,41.953528,36.288097,35000,6,9,0,THY4DL,B789,1210312.955
4/10/2024 20:23,40.827385,28.88443,35000,0,0,0,HYS402,A320,1210312.955
4/10/2024 20:32,30.242336,31.107075,36025,0,0,0,KNE420,A20N,1227907.507
4/10/2024 20:41,39.955739,40.579376,35000,6,0,0,THY6016,A332,1210312.955
4/10/2024 20:46,39.547382,27.164917,36975,0,0,0,,A21N,1243992.469
4/10/2024 20:57,39.186813,42.713173,36250,0,0,0,,B735,1231736.087
4/10/2024 21:09,30.208213,33.208319,32000,0,0,0,JZR733,A320,1157280.536
4/10/2024 21:10,29.056789,36.049049,40000,0,0,0,,A332,1293878.974
4/11/2024 9:15,35.313675,26.114445,35000,0,0,0,GSW446,A320,1210312.955
4/11/2024 9:15,38.622208,26.669073,35000,0,0,0,OELBS,A320,1210312.955
4/11/2024 9:15,38.038906,26.970959,35000,0,0,0,,A320,1210312.955
4/11/2024 9:15,36.445141,27.788221,37000,0,0,0,,A21N,1244412.95
4/11/2024 9:15,40.392883,28.63501,500,0,0,0,,B429,144660.0671
4/11/2024 9:15,34.572281,29.354404,27975,0,0,0,,A400,1082053.434
4/11/2024 9:15,33.201754,31.574819,33025,0,0,0,SUM9121,IL76,1175669.017
4/11/2024 9:15,40.340836,32.9151,32000,0,0,0,KAC152,B77W,1157280.536
4/11/2024 9:15,32.515823,34.061627,10175,4,8,0,WZZ332S,A321,652575.6563
4/11/2024 9:15,33.818246,35.490818,32000,0,9,0,UAE26K,B77W,1157280.536
4/11/2024 9:15,41.30068,39.584801,17350,0,0,0,THY5FX,B738,852144.8025
4/11/2024 9:16,32.375519,29.944281,34000,0,0,0,THY1PL,B38M,1192897.473
4/11/2024 9:16,41.568512,33.735142,34000,0,0,0,QAF1,B748,1192897.473
4/11/2024 9:16,32.953262,44.514458,32000,0,0,0,UAE25J,B77W,1157280.536
4/11/2024 9:20,34.10495,44.712955,34000,0,0,0,UAE59,B77W,1192897.473
4/11/2024 9:30,41.509979,33.920353,34000,0,0,0,UAE63Q,B77W,1192897.473
4/11/2024 9:30,37.958462,35.249275,35000,0,0,0,UZB301,B763,1210312.955
4/11/2024 9:33,33.766205,24.700909,35000,0,0,0,EWG7EE,A320,1210312.955
4/11/2024 9:33,39.970459,34.549866,34000,0,0,0,,A388,1192897.473
4/11/2024 9:36,37.396179,25.356853,15000,0,0,0,,AT76,792335.819
4/11/2024 9:37,37.581856,27.810637,5925,0,0,0,,C172,497975.3405
4/11/2024 9:42,38.986195,37.306641,32000,0,0,0,,C5M,1157280.536
4/11/2024 9:54,33.56081,44.683228,34000,0,0,0,BTI791,BCS3,1192897.473
4/11/2024 9:56,33.818292,35.490818,12875,0,0,0,THY1LQ,B738,734069.6672
4/11/2024 10:00,40.484436,38.697754,36000,0,0,0,PBD835,B738,1227481.373
4/11/2024 10:05,32.904377,26.015457,38000,0,0,0,,B789,1261117.227
4/11/2024 10:07,33.867279,44.713009,38000,0,0,0,,A333,1261117.227
4/11/2024 10:08,41.203339,34.102188,34725,0,0,0,,B738,1205548.778
4/11/2024 10:09,39.564377,42.36734,36000,0,0,0,FDB1688,B38M,1227481.373
